"","comp_index","GEOID"
"189",0.448133277504332,51059452501
"190",1.35787342285691,51059452502
"191",-0.37803248116646,51059452600
"192",2.10260001160359,51059452700
"193",1.88469632154043,51059452801
"194",4.62840184901503,51059452802
"195",-1.35453502672497,51059460100
"196",-0.978000848086012,51059460200
"197",0.124302028698038,51059460300
"198",-0.502959301043603,51059460400
"199",2.71802591279065,51059460501
"200",-0.543529121497093,51059460502
"201",0.213051185414719,51059460600
"202",1.07232611586538,51059460701
"203",-0.400792067829492,51059460702
"204",1.52100078348824,51059460800
"205",1.71078748283734,51059460900
"206",1.92136002422089,51059461000
"207",-0.732599045600192,51059461100
"208",-1.292366056074,51059461201
"209",-0.338983358315985,51059461202
"210",-0.508185203157577,51059461500
"211",-0.47532175168125,51059461601
"212",0.839947732171245,51059461602
"213",-0.758654353022461,51059461700
"214",7.32770158803049,51059461801
"215",-0.056846511275082,51059461802
"216",1.95323308820271,51059461901
"217",7.81739499443914,51059461902
"218",-0.702135354589884,51059470100
"219",-0.765462078718162,51059470300
"220",-1.88350116155406,51059470400
"221",-1.43537408764873,51059470500
"222",2.12184912263109,51059470600
"223",-1.56959145218162,51059470700
"224",0.959588689691415,51059470800
"225",-1.40028646755726,51059470900
"226",3.21951836345489,51059471000
"227",-0.727494994457718,51059471100
"228",1.57529898034259,51059471201
"229",-0.137554589123211,51059471202
"230",1.04530811259072,51059471301
"231",0.9508405818058,51059471303
"232",3.80230714249235,51059471304
"233",2.00785669994506,51059471401
"234",2.49621764795505,51059471402
"235",-1.82311190491559,51059480100
"236",-1.76934980594336,51059480201
"237",1.29124658311485,51059480202
"238",3.86489775246293,51059480203
"239",-2.61596112189192,51059480300
"240",-1.83536422278864,51059480401
"241",-2.28686429284501,51059480402
"242",-0.353769993686806,51059480501
"243",-0.952660673470403,51059480502
"244",0.105140934248468,51059480503
"245",2.91409077536041,51059480504
"246",0.999274345913011,51059480505
"247",1.81034815143818,51059480801
"248",1.42584073936005,51059480802
"249",0.915630733626534,51059480901
"250",3.45366687341132,51059480902
"251",2.03634474496615,51059480903
"252",1.01005200761547,51059481000
"253",5.08945490629037,51059481101
"254",2.2337926940235,51059481102
"255",2.92045028241399,51059481103
"256",4.16223442404089,51059481104
"257",-1.48928113941995,51059481105
"258",-1.72548092556918,51059481106
"259",7.87415953006854,51059481201
"260",-0.163103390054437,51059481202
"261",-0.904530950831497,51059481400
"262",1.00408029860677,51059481500
"263",-1.07020270229086,51059481600
"264",-2.70004696619774,51059481701
"265",-0.485844682765918,51059481702
"266",-1.3893934928773,51059481900
"267",-1.83779387949846,51059482001
"268",0.363239609885437,51059482002
"269",4.38320346015424,51059482100
"270",5.09453103248048,51059482201
"271",1.11502798777946,51059482202
"272",0.89824061082931,51059482203
"273",-1.26140667526606,51059482301
"274",0.64225587567887,51059482302
"275",-0.266620517891227,51059482303
"276",0.724850896470578,51059482400
"277",-0.339238707094014,51059482501
"278",0.0614788024398182,51059482502
"279",-0.852618277596633,51059482503
"280",-1.71249654866872,51059482504
"281",-1.99913358659506,51059482601
"282",-2.05302301678656,51059482602
"283",-1.1579737354073,51059490101
"284",-0.745755444822111,51059490103
"285",0.34727852091041,51059490501
"286",-1.82199805368125,51059490502
"287",-0.669968646563736,51059491000
"288",-2.1503730662105,51059491101
"289",-1.26142043183855,51059491102
"290",-1.19653932256144,51059491103
"291",-1.71594579191172,51059491201
"292",4.05757553117825,51059491202
"293",-1.27198536291289,51059491301
"294",0.166134110289623,51059491302
"295",0.541220182788456,51059491303
"296",-0.515675823557698,51059491401
"297",-0.750823830561591,51059491402
"298",-1.73276941420895,51059491403
"299",-1.82936345996938,51059491404
"300",-1.50745066586017,51059491405
"301",-1.47229402379382,51059491501
"302",-2.36928592765289,51059491502
"303",0.385988977652383,51059491601
"304",-0.4759413487392,51059491602
"305",-0.259471587231437,51059491701
"306",-0.886290249353669,51059491702
"307",-1.27307020339507,51059491703
"308",-0.927828608735495,51059491704
"309",0.0656954477468649,51059491705
"310",0.745493169253315,51059491801
"311",0.159629026472804,51059491802
"312",-1.12821470501835,51059491803
"313",-2.93255345170291,51059492000
"314",-2.9165577563738,51059492100
"315",-2.18227703561269,51059492201
"316",-3.20416406992578,51059492202
"317",-2.65981104084092,51059492203
"318",-1.62268904120704,51059492300
"319",-2.02318372622521,51059492400
"320",-2.94247953212567,51059492500
"321",-3.31552720756835,51061930100
"322",-3.72053453273695,51061930203
"323",-3.81646127928978,51061930204
"324",-3.20908135745419,51061930205
"325",-3.42217228964072,51061930206
"326",-3.03074159917314,51061930207
"327",-1.41080347615975,51061930302
"328",-2.40315181930639,51061930303
"329",-2.74337324184845,51061930304
"330",-3.51893789072353,51061930401
"331",-3.4832518906632,51061930402
"332",-3.45161152908627,51061930403
"333",-2.76560504681622,51061930703
"334",-4.25419486286611,51061930704
"335",-3.05114215407307,51061930705
"336",-1.77689547950887,51061930706
"337",-2.54093435474799,51061930707
"338",-3.46869145772657,51063920200
"339",-3.8232088516847,51071930100
"340",-4.11481011211058,51073100100
"341",-3.5716156651316,51073100400
"342",-3.36420075573713,51073100500
"343",-2.23453408099076,51083930100
"344",-2.87561942106158,51083930302
"345",-2.74216030077051,51087200104
"346",-1.80714167305828,51087200105
"347",-1.71808616431445,51087200106
"348",-3.70522727256787,51087200107
"349",-4.35476671130969,51087200201
"350",-4.71015838515273,51087200202
"351",-3.153371358581,51087200301
"352",-3.58506331605201,51087200302
"353",-2.38579785049763,51087200303
"354",-2.0472473590736,51087200404
"355",-2.8241024432833,51087200406
"356",-2.69225890893365,51087200407
"357",-3.52316960908074,51087200600
"358",-3.05098876452186,51087200801
"359",-2.98421481224424,51087200802
"360",-1.85056994562684,51087201202
"361",-3.84300820935281,51107610101
"362",-3.58267686254796,51107610102
"363",-3.39623105815113,51107610201
"364",-3.96069368855091,51107610202
"365",-3.16003110797094,51107610300
"366",-1.01559837763296,51107610400
"367",-2.13983249725371,51107610503
"368",-0.83438986493583,51107610504
"369",2.76848888681242,51107610505
"370",-0.122959412369202,51107610506
"371",-2.00549683141299,51107610507
"372",-2.715218594134,51107610601
"373",0.616071430086147,51107610602
"374",5.00298733979608,51107610603
"375",-1.39444002248945,51107610604
"376",-2.82523625657872,51107610701
"377",-0.885414956858168,51107610702
"378",-2.99319270919447,51107610703
"379",-3.96425257360225,51107610800
"380",-1.18697593066288,51107610900
"381",1.04733413108454,51107611002
"382",-2.48735526002157,51107611004
"383",-2.27817434614563,51107611005
"384",-1.11483504084901,51107611006
"385",-2.41226109617801,51107611009
"386",2.37264556666062,51107611010
"387",-0.474424433605484,51107611011
"388",-1.56713841585309,51107611012
"389",-0.853004158618704,51107611013
"390",-0.573705223549764,51107611014
"391",2.63248689730616,51107611015
"392",1.25586018148242,51107611016
"393",0.36710557025981,51107611017
"394",3.74489039142218,51107611018
"395",-2.28429028227161,51107611019
"396",-0.579737893423933,51107611020
"397",-1.32177362477199,51107611021
"398",-2.15549147204148,51107611022
"399",-2.28180373729121,51107611023
"400",-2.55043806712954,51107611024
"401",-0.669724683649072,51107611025
"402",-0.0229413582026298,51107611101
"403",-1.57591033966984,51107611102
"404",-0.894446157137698,51107611202
"405",-0.54844384427543,51107611204
"406",0.451650138688349,51107611205
"407",-1.03199797865012,51107611206
"408",0.49219802167026,51107611207
"409",-1.85604395886262,51107611208
"410",-2.03781500999132,51107611209
"411",0.933688382784646,51107611300
"412",1.8187456861983,51107611400
"413",2.31158590426703,51107611501
"414",0.986959771353358,51107611502
"415",1.71521076803294,51107611601
"416",2.96633472163806,51107611602
"417",0.113659853397304,51107611700
"418",-1.87232038274606,51107611801
"419",-2.54210676475468,51107611802
"420",-2.18033875511511,51107611803
"421",-1.80402139956456,51107611804
"422",-2.57979271621419,51107611805
"423",-2.61752390284846,51107611806
"424",-2.09118471837653,51107611900
"425",-1.55546792172946,51111930100
"426",-1.45603465620966,51131930100
"427",-3.66793742314412,51145500200
"428",-2.44831243179169,51145500300
"429",-1.59423690458522,51147930100
"430",-3.89194353785687,51147930203
"431",-2.11879590650475,51153900100
"432",1.74488748892592,51153900201
"433",-0.377771987050503,51153900202
"434",0.202105061117921,51153900203
"435",-1.62054043474585,51153900300
"436",-0.175802789890734,51153900403
"437",-1.31148373435386,51153900404
"438",-0.727919611941265,51153900407
"439",-1.87687969580318,51153900408
"440",-1.45613211705547,51153900409
"441",-1.55997838609565,51153900410
"442",-0.584423732267366,51153900501
"443",-0.376070863257636,51153900502
"444",-0.574748789023023,51153900600
"445",-1.43261898088539,51153900701
"446",-1.58731840541507,51153900702
"447",-2.42424028926787,51153900801
"448",-2.00523376192141,51153900802
"449",0.353265692434216,51153900901
"450",-2.07052214600663,51153900904
"451",-1.57529335391075,51153900905
"452",-0.779949811084457,51153901001
"453",-3.16961018406681,51153901005
"454",-1.36220927118782,51153901008
"455",-3.52233816662791,51153901009
"456",-3.10830294361249,51153901010
"457",-3.12143611249567,51153901011
"458",-2.13629852463934,51153901012
"459",-1.48533452639438,51153901100
"460",-0.665903524302335,51153901203
"461",-0.874941430218312,51153901208
"462",-2.14585223836251,51153901209
"463",-1.04017477828631,51153901211
"464",-1.29327323963139,51153901212
"465",-3.39914367363023,51153901219
"466",-1.78553475282508,51153901221
"467",-0.880406806754723,51153901222
"468",-2.12547124332066,51153901223
"469",-2.23718826553816,51153901224
"470",-1.17648572242057,51153901225
"471",-1.73895508952413,51153901226
"472",-0.852670746818168,51153901227
"473",-2.74187598203009,51153901228
"474",-1.95554210391691,51153901229
"475",-2.68359867697682,51153901230
"476",-2.16550460817638,51153901231
"477",-2.21016780057835,51153901232
"478",-3.10565937516959,51153901233
"479",-2.48735355592435,51153901234
"480",-2.43271835556085,51153901235
"481",-2.2248855900036,51153901236
"482",-0.785935429175574,51153901237
"483",-3.15094630957756,51153901303
"484",-1.73697361409856,51153901304
"485",-3.06598958306551,51153901305
"486",-3.65511969228068,51153901306
"487",-0.864982172260778,51153901403
"488",-0.647645709604819,51153901407
"489",-0.968935498158683,51153901408
"490",-2.22404867536503,51153901409
"491",-2.46984100451123,51153901410
"492",-2.91760052318624,51153901411
"493",-3.11135055652528,51153901412
"494",-2.7290343546486,51153901413
"495",-2.71091324915952,51153901414
"496",-2.9315524863977,51153901415
"497",-2.81133856082837,51153901416
"498",-2.84655558894737,51153901417
"499",-3.42827087961509,51153901503
"500",-1.77911708689362,51153901504
"501",-2.73103287140177,51153901505
"502",-1.99262485132401,51153901506
"503",1.78540275901211,51153901507
"504",-1.75830356523333,51153901508
"505",-3.36992250607245,51153901509
"506",-2.02305015656562,51153901510
"507",-1.20387009191558,51153901511
"508",-0.848036056547064,51153901601
"509",-1.47489448758461,51153901602
"510",-0.995352988667478,51153901701
"511",-0.457618485585762,51153901702
"512",-0.07465299052964,51153901900
"513",-2.54587524080118,51163930100
"514",-2.70468305673359,51175200500
"515",2.03418134788767,51510200102
"516",0.398652930787504,51510200103
"517",2.13841900831526,51510200104
"518",2.20845296242704,51510200105
"519",3.74238166483681,51510200106
"520",-0.117473618679796,51510200107
"521",1.425563056066,51510200201
"522",4.01373184767936,51510200202
"523",2.29464167934339,51510200301
"524",1.16482838630477,51510200302
"525",0.808205782013312,51510200303
"526",6.82347215687265,51510200403
"527",0.100487120925583,51510200404
"528",0.379616008477512,51510200405
"529",1.80027872563976,51510200406
"530",1.32366505038094,51510200407
"531",1.29658785176979,51510200500
"532",0.935908544029306,51510200600
"533",13.8514437516812,51510200701
"534",-0.133321569737479,51510200702
"535",1.423802759182,51510200703
"536",2.26845103360459,51510200801
"537",1.69438421379654,51510200802
"538",-1.06582772936836,51510200900
"539",2.37327266953266,51510201000
"540",2.42301190089334,51510201100
"541",1.30742772558643,51510201202
"542",1.22086304238917,51510201203
"543",1.95903182137365,51510201204
"544",0.434815661001979,51510201300
"545",-0.364797345372443,51510201400
"546",-0.661799064106684,51510201500
"547",0.131500997179466,51510201600
"548",-0.725494937790017,51510201801
"549",3.46572530135131,51510201802
"550",5.70769551209319,51510201900
"551",6.02726084946425,51510202001
"552",1.04519480811202,51510202002
"553",1.2775709775966,51600300100
"554",0.535470013112086,51600300200
"555",-0.273313535355111,51600300300
"556",1.88601731421239,51600300400
"557",0.848390872307484,51600300500
"558",2.87222961644896,51610500100
"559",-0.0317681684615568,51610500200
"560",1.59428512617005,51610500300
"561",-1.63183572698661,51683910100
"562",-1.23019454863661,51683910201
"563",-1.3228151313291,51683910202
"564",-0.801171939228244,51683910301
"565",-1.67553889193913,51683910302
"566",-1.04591135046354,51683910401
"567",-1.35019866092758,51683910402
"568",-1.25727500688235,51685920100
"569",-1.59926804213229,51685920200
